is_gorafi,title,category
True,Coupe du monde – Les Brésiliens s’excusent auprès de Michel Platini,sports
True,PSG: Jérémy Ménez toujours le dernier choisi lorsqu’il s’agit de constituer deux équipes à l’entraînement,sports
True,BeIN Sports rachète les droits de diffusion de votre prochain jogging,sports
True,Foot – Le prof de français de Clairefontaine renvoyé pour avoir menti sur ses diplômes,sports
True,"Jeux paralympiques : Après une grave chute, un athlète handicapé recouvre la vue",sports
True,Un skieur français revend sa médaille d’or pour se payer un Coca dans un restaurant d’altitude,sports
True,Le CIO dit avoir enfin remis la main sur son rapport sur les Droits de l’Homme en Russie,sports
True,Sotchi : La Russie va rendre aux familles les corps des athlètes russes arrivés 4ème,sports
True,Sotchi – Pas de finale pour l’équipe de France masculine de bobsleigh acrobatique,sports
True,Sotchi : Le skieur Kevin Dugat offre à la France son 6ème rapport sexuel non protégé,sports
True,Sotchi : Les athlètes excédés par les sonneries de portables oubliés sur les corps d’opposants coulés dans le béton,sports
True,Super Bowl : Les Français à nouveau passionnés par un sport qu’ils ne comprennent toujours pas,sports
True,Brian Joubert va enfin rencontrer un conseiller d’orientation,sports
True,Un rugbyman sur deux ne comprend pas pourquoi il n’y a que cinq journées dans le Tournoi des Six Nations,sports
True,Sotchi : Poutine encourage les homosexuels à concourir chez les paralympiques,sports
True,Football – AS Monaco:  la blessure à l’orgueil de Falcao plus grave que prévu,sports
True,"Lille / OM – Pour éviter les insultes, Florian Thauvin autorisé à jouer en civil",sports
True,PSG : Explosion du prénom « Panenka » dans les maternités françaises,sports
True,Football – André-Pierre Gignac sanctionné par son club pour grignotage en plein match,sports
True,"Franck Ribéry : « La coexistence transitionnelle de l’équipe, c’est un continuum mental multiple et connecté »",sports
True,Football – La F.F.F aurait déjà réquisitionné des bus à ciel ouvert pour éviter une nouvelle grève au Brésil,sports
True,Didier Deschamps peine à s’expliquer sur la victoire et la qualification de la France,sports
True,Karim Benzema fait un autre rêve bizarre dans lequel la France se qualifie pour la Coupe du Monde,sports
True,"Désespéré, un pays tente désespérément de s’unir derrière sa désespérante équipe de foot",sports
True,Didier Deschamps avoue n’avoir aucun plan en cas de qualification de l’équipe de France,sports
True,Football : il célèbre son but en égorgeant un bébé chat,sports
True,Deux footballeurs sur trois seraient incapables de calculer la taxe de 75% sur leur salaire,sports
True,Franck Ribéry condamne les nombreuses fautes de français de Patrice Evra lors de sa déclaration,sports
True,Un Danois affirme pouvoir faire le tour de Gérard Depardieu avec ses bras,sports
True,La Bretagne déchirée par la multiplication des derbys bretons en ligue 1,sports
True,Benzema se réveille en sursaut après un rêve étrange dans lequel la France gagnait contre l’Australie 6 à 0,sports
True,Rugby : Picamoles espère changer de nom d’ici la fin de la saison,sports
True,Girondins de Bordeaux : Francis Gillot veut des guerriers prêts à mourir pour un match nul,sports
True,Rugby/Laporte : « On sait tous que les mêlées sont des repaires pour homosexuels refoulés »,sports
True,Des traces de bon sens retrouvées dans les emballages réemployables utilisés par un client qui achetait en vrac,société
True,Des collégiens se retrouvent coincés avec une schizophrène de 26 ans pendant 2h,société
True,Un sexagénaire se fait offrir de la cervelle par un schizophrène de 26 ans,société
True,Liège : un schizophrène s’introduit dans l’appartement d’une femme avec une scie,société
True,Des morceaux d’un compositeur disparu retrouvés au domicile d’un schizophrène,société
True,Il peine à gagner le respect de ses neveux alors qu’il utilise l’expression “chokbar”,société
True,"Après avoir échoué dans tous les domaines, il devient coach en reconversion professionnelle",société
True,"Grâce aux économies qu’il a pu faire en achetant en vrac, il s’offre un billet d’avion pour les Seychelles",société
True,Lutte contre le harcèlement de rue : les femmes invitées à ne plus se maquiller et à s’habiller en jogging super moches,société
True,Un ancien SS hésite à se créer une page Copains d’avant,société
True,Nicolas Sarkozy aide deux avocats à retrouver leur chemin dans les couloirs du tribunal de Paris,société
True,Il retombe amoureux de sa femme le jour où sa maîtresse le quitte,société
True,Le harcèlement moral en entreprise sera désormais confié à une Intelligence Artificielle,société
True,Saint-Valentin – Il se trompe de conversation et envoie « je t’aime » à sa femme,société
True,Les effets du massage “soin et relaxation” s’estompent quand elle découvre son prix,société
True,"Pour fêter leurs 7 ans, ils remplacent les rapports sexuels par des échanges de mèmes sur Instagram",société
True,Dieu reporte la fin du monde en raison de chutes de neige,société
True,"Selon une étude, les gens qui disent « c’était mieux avant » étaient beaucoup mieux avant",société
True,Il oublie sa vie misérable en lisant deux milliardaires s’insulter sur un réseau social,société
True,Une maternité offre un enfant supplémentaire à sa millionième patiente,société
True,"Après un accident, un jeune de 22 ans entend toute sa vie défiler dans un vocal",société
True,"Sylvothérapie : faute d’arbres, un cadre parisien fait des câlins à des parcmètres",société
True,Le forcené qui mettait de la compote de pommes dans les Galettes des rois abattu par le RAID,société
True,Fact checking : êtes-vous vraiment tout ce que Mariah Carey veut pour Noël ?,société
True,La femme qui cherchait « un homme simple avec un peu d’humour » sort finalement avec le DJ bodybuildé,société
True,Test – Votre sapin est-il le roi des forêts ou simplement un arbre mort ?,société
True,"Dans une tribune, 100 lutins dénoncent l’invisibilisation de la Mère Noël",société
True,Pourquoi votre ami expert en crypto est toujours locataire d’un studio ?,société
True,"Black Friday : Après avoir acheté une tondeuse à -50%, il recherche désormais un jardin",société
True,Pour ou contre les enfants ?,société
True,Le dentiste qui posait des questions à ses patients pendant leur détartrage enfin radié,société
True,Pierre Palmade condamné à regarder ses vidéos tournées pendant le confinement,société
True,Fact-check : Peut-on sortir de chez soi quand il neige ?,société
True,Pour ou contre l’expression « chaud patate » ?,société
True,Narcotrafic : Bruno Retailleau veut former des policiers renifleurs de stupéfiants,société
True,Test – Quel dispositif anti-SDF êtes-vous ?,société
True,Le Gorafi : “Pourquoi nous rachetons CNEWS et FRANCE-SOIR”,société
True,"Paris – Après les zones à trafic limité, Anne Hidalgo veut tester les zones sans Parisien",société
True,Trail : Il court 50 km pour obtenir un T-shirt,société
True,Trail : Il court 50 km pour obtenir un T-shirt,société
True,"Pour ne plus gêner les riverains, la sirène du premier mercredi du mois passe en mode Vibreur",société
True,Pour ou contre la colonne vertébrale ?,société
True,Son post Instagram « petit run du dimanche matin » obtient enfin un like,société
True,Pour ou contre Châteauroux ?,société
True,Un requin devenu subitement cool depuis qu’il porte un collier avec une dent de surfeur,société
True,Aéroport CDG – Anne Hidalgo va limiter la vitesse sur les pistes à 50 km/h,société
True,Pour ou contre les tabourets ?,société
True,Maltraitance en crèche : le lancer d’enfant désormais plus encadré,société
True,Le premier chat d’aveugle abandonne son maître dès la première sortie,société
True,Une tondeuse à barbe prend sa retraite et se consacre aux poils pubiens,société
True,"7 jours après avoir regardé le film “Les Collègues”, il voit Patrick Bosso sortir de sa télé",société
True,"Effondrement de Niclounivis, la nouvelle attraction du Parc Astérix",société
True,Anne Hidalgo s’enchaîne aux anneaux olympiques pour qu’ils restent à Paris,société
True,Pornhub – “Bernard-Henri Lévy” toujours les mots-clés les plus recherchés par Bernard-Henri Lévy,société
True,L’éveil Krav Maga bientôt enseigné dès la maternelle,société
True,Anne Hidalgo veut limiter la vitesse des piétons dans Paris à 2km/h,société
True,"L’enseignante suspendue pour avoir frappé un enfant, immédiatement recrutée comme CRS",société
True,L’homme qui disait “prem’ deg’” plus de 3 fois par conversation n’a plus un seul ami,société
True,"En souvenir des Jeux olympiques, Anne Hidalgo promet de garder la Seine sale",société
True,"Mazan – « Pas tous les hommes » Seulement des voisins informaticiens, infirmiers, ouvriers, chauffeurs routiers, pompiers, artisans, militaires, électriciens, journalistes, surveillants pénitentiaire, chefs de chantier, retraités, conseillers municipaux, pères de famille",société
True,"Pour donner un ton moins dramatique, il rajoute un “émoji sourire” à la fin de sa demande de rançon",société
True,Paris 2024 – Anne Hidalgo envisage de garder Tony Estanguet en vie après la fin des Jeux,société
True,"Argenteuil – À sa grande surprise, sa moto en photo de profil peine à attirer les femmes",société
True,Un moustique soucieux du consentement ne pique personne et décède au bout de 30 minutes,société
True,"Pour maintenir la féerie des JO, la mairie de Paris demande aux sans-abris de se déguiser en bénévoles",société
True,"Chaque année, cet habitant de Saint-Tropez part en vacances trois semaines à Paris Plages",société
True,"Incendies – Après 6 heures d’intervention des pompiers, l’usine de bougies magiques se rallume",société
True,"Selon ses calculs, son « summer body » sera prêt courant janvier",société
True,Dieu contraint de faire mourir un serrurier après avoir accidentellement claqué les portes du Paradis,société
True,"À 52 ans, ses parents lui dégotent enfin une place en crèche",société
True,Ils nourrissaient l’adolescent des voisins depuis deux ans en pensant qu’il était sauvage,société
True,« La petite terrasse coquette et épurée » décrite par l’agent immobilier était une plaque d’égout,société
True,Il s’éclate dans son boulot alors qu’il est responsable marketing,société
True,La Seine déclarée enfin baignable pour les ragondins,société
True,Elle signe avec le sourire le CDI qui va la rendre malheureuse les dix prochaines années,société
True,TEST – Êtes-vous plutôt clafoutis ou IIIème Reich ?,société
True,Basic Fit : les tapis de course mesureront aussi le nombre de fois où vous vous comparez à votre voisin,société
True,Agacé de ne pas retrouver son AirPod il finit par voter RN,société
True,"Après le télépéage, Ulys lance le premier pass pour passer devant tout le monde aux toilettes",société
True,Prévention anti-tabac – Des poumons de fumeurs seront placés dans les paquets de cigarettes,société
True,"Israël/Palestine – Pour être certain de comprendre le conflit, il lit dix tweets avant de prendre position",société
True,"Israël/Palestine – Pour être certain de comprendre le conflit, il lit dix tweets avant de prendre position",société
